Date,Close,High,Low,Open,Volume,RSI
2022-02-15,169.8121337890625,169.969379951066,167.3159146994891,168.02350743268553,62527400,67.60889080338822
2022-02-16,169.5762939453125,170.35267256794222,167.11937868964532,168.8883606728898,61177400,68.02201710419665
2022-02-17,165.96954345703125,168.94732353481027,165.56660575778602,168.0824845697611,69589300,47.95269936237239
2022-02-18,164.416748046875,167.6009001587836,163.32587723184227,166.89332246399607,82772700,36.68538263288981
2022-02-22,161.48809814453125,163.81724850375244,159.35548296820957,162.13671223471536,91162800,33.25633314896669
2022-02-23,157.31138610839844,163.2865911526906,156.99689373984543,162.68710319648025,90009200,26.50647640553626
2022-02-24,159.9353485107422,160.04345337346268,149.3804359903009,149.9504420850254,141147500,34.856770882612295
2022-02-25,162.009033203125,162.27436931147176,158.09761246815737,161.016429626563,91974200,39.11672504009344
2022-02-28,162.27435302734375,162.56918589174444,159.63070950306087,160.24985701872006,95056600,40.432985541558985
2022-03-01,160.38743591308594,163.72884988791748,159.1786377230553,161.86158516779412,83474400,32.341256369925276
2022-03-02,163.6894989013672,164.47571468295504,160.14171312084568,161.55689852854007,79724800,36.05041001925649
2022-03-03,163.36521911621094,165.99904029600498,162.6969453068408,165.56662077426103,76678400,40.50301441139493
2022-03-04,160.3579559326172,162.69694424174432,159.30640391691654,161.6552144893565,83737200,41.05912735231359
2022-03-07,156.5546417236328,162.17606497919274,156.29911294194886,160.54466966467405,96418800,36.00228676692445
2022-03-08,154.72665405273438,160.07290254578018,153.11491869784408,156.08287569134544,131148300,26.142302249661682
2022-03-09,160.14173889160156,160.59381791240634,156.66275336768058,158.69707147174915,91454900,37.17949409115018
2022-03-10,155.7880859375,157.62585374072557,153.2918516527838,157.43912578291366,105342000,36.43979755577703
2022-03-11,152.0634002685547,156.5349891936971,151.83736825574178,156.19101504721644,96970100,34.44694657676409
2022-03-14,148.02423095703125,151.46391244119621,147.51320336208943,148.83992865134607,108732100,33.50990189306613
2022-03-15,152.41717529296875,152.88891376980982,147.78835583208624,148.29938335493543,92964300,44.03731532235607
2022-03-16,156.83963012695312,157.24256780595263,151.79805049383225,154.34341096119434,102300200,46.386783900893505
2022-03-17,157.8518524169922,158.22530825376825,154.91339200388822,155.87649837703879,75615400,45.02460078285677
2022-03-18,161.1539764404297,161.6453594768953,157.00670241299437,157.74377696769278,123511700,48.749974888838416
2022-03-21,162.5298614501953,163.48314576119236,160.20069560988745,160.6920786569655,95811400,52.41791661643906
2022-03-22,165.91058349609375,166.50023417031582,162.06796436975657,162.6576150439786,81532000,52.5022476410513
2022-03-23,167.27659606933594,169.66471008875092,164.76070268413946,165.09485449821165,98062700,54.30545309915495
2022-03-24,171.0701141357422,171.13889996970468,167.27663612578863,168.11197837145693,90131400,61.590791717353426
2022-03-25,171.7088623046875,172.2592088191548,169.7728122475536,170.88334253298657,80546200,67.60267861415642
2022-03-28,172.57374572753906,172.70149513268552,169.03578151152723,169.20284996119702,90371900,71.20508301083473
2022-03-29,175.87583923339844,175.92496554492044,173.3009816876461,173.6449558432296,100589400,69.68282243064866
2022-03-30,174.7063751220703,176.5146615748178,173.65480794833152,175.4729316617312,92633200,75.71472956195554
2022-03-31,171.6007843017578,174.96184246595325,171.39439682863326,174.77511451308345,103049300,77.01083131800164
2022-04-01,171.30593872070312,171.86612253758457,168.97678810398756,171.03076544091473,78751300,85.904725956995
2022-04-04,175.3647918701172,175.4139331761271,171.43372732246453,171.56149171892602,76468400,85.75796728393095
2022-04-05,172.0430145263672,175.22718178273516,171.41404488266946,174.44096597915822,73401800,74.53208105194788
2022-04-06,168.8686981201172,170.6376800716011,167.19799877542366,169.3895629453013,89058800,66.61724455704686
2022-04-07,169.17335510253906,170.37233093887772,166.9228273416991,168.21024852764788,77594700,63.298532388663965
2022-04-08,167.15867614746094,168.8195531941642,166.28401495074868,168.8195531941642,76575500,57.516710739673236
2022-04-11,162.8934783935547,166.11694994882637,162.6477868725991,165.80247259982983,72246700,45.23734854845944
2022-04-12,164.7705535888672,166.94245808323757,163.7681280552551,165.12434995391737,79265200,46.10690070079391
2022-04-13,167.46331787109375,168.0922875017565,163.89588754215904,164.5051976542895,70618900,44.19848388681822
2022-04-14,162.44142150878906,168.31837428702366,162.1957299543893,167.67956724809082,75329400,36.93552460230154
2022-04-18,162.22518920898438,163.7288199744053,160.75104022360551,161.09499932270256,69023900,35.139686764738755
2022-04-19,164.51504516601562,164.92782013945308,161.08520094874402,162.17607195952326,67723800,33.19767339520101
2022-04-20,164.3479461669922,165.96951898738345,163.23743083695035,165.8515768758342,67929800,34.212041687559136
2022-04-21,163.5519256591797,168.57386081804293,163.05072036783037,165.9990185433864,87227800,36.80310306834296
2022-04-22,159.001708984375,164.97692823082195,158.71671343457257,163.59123952892807,84882400,32.29639881655453
2022-04-25,160.0729217529297,160.35791727852174,155.7290980800687,158.34324409421413,96046400,25.928171328100234
2022-04-26,154.0977325439453,159.54225031873102,154.0191094538627,159.453804965821,95623200,23.9291797789772
2022-04-27,153.87168884277344,157.0361817522216,152.70219483485,153.22305964573388,88063200,26.17112189520806
2022-04-28,160.81983947753906,161.68467841985887,156.19100467866673,156.50549701980856,130216800,39.04072732979832
2022-04-29,154.93307495117188,163.33572839193604,154.53997449609216,159.05086744995398,131747600,35.440068763867714
2022-05-02,155.2377471923828,155.50308325510557,150.6285715632027,154.00928950852122,123055300,39.93281399485049
2022-05-03,156.73153686523438,157.94034999172632,153.62600731797474,155.42445612408045,88966500,39.321152487322486
2022-05-04,163.15884399414062,163.61090803537846,156.51533507735743,156.91827280667675,108256500,44.79814981729778
2022-05-05,154.06822204589844,161.25223873479916,152.2795808204663,161.02620676532553,130525300,40.78717626027311
2022-05-06,154.7965545654297,156.92245186539364,151.74549742097102,153.54660360417492,116124600,41.917538951929544
2022-05-09,149.6589813232422,153.36945750408893,149.0979893908198,152.48365942752434,131577900,34.779556853167875
2022-05-10,152.07028198242188,154.26508109944479,150.5152283773258,153.06434369573583,115366700,37.97420300953929
2022-05-11,144.18678283691406,152.99546042303857,143.5076754500473,151.07625368918983,142689800,33.34458468091405
2022-05-12,140.30897521972656,143.89149901958908,136.60835102555794,140.51566592761506,182602000,33.734774673532954
2022-05-13,144.78712463378906,145.7614978791984,140.8502848803236,142.3069113841073,113990900,37.44373451414396
2022-05-16,143.24191284179688,145.19065940090803,141.90338667799685,143.25176455295096,86643800,40.382734837586554
2022-05-17,146.88351440429688,147.40514453340242,144.36392404181558,146.50950977669152,78336300,44.16239255012501
2022-05-18,138.59646606445312,145.0331931657119,137.69097960525806,144.5312514480339,109742900,31.8417739526016
2022-05-19,135.18125915527344,139.4232021551722,134.4431016025898,137.67130943156462,136095600,33.18196357823342
2022-05-20,135.41744995117188,138.47834364409812,130.51608836864122,136.89376494741566,137426100,33.10394973887368
2022-05-23,140.8502960205078,140.99792151579808,135.47650272414663,135.61429152570187,117726300,37.31382288232176
2022-05-24,138.14370727539062,139.72828587372672,135.16155236949282,138.58659874320531,104132700,28.75463230068472
2022-05-25,138.30116271972656,139.5510983295458,136.15557758649018,136.24415286255308,92482700,34.213622016689115
2022-05-26,141.5097198486328,142.06087507401406,134.97456571452705,135.22061822713323,90601500,37.32632693065653
2022-05-27,147.27719116210938,147.31655295622195,142.96634634088457,143.09429845299417,90978500,47.7551008667914
2022-05-31,146.48983764648438,148.28110735892756,144.5214173125584,146.71621679774168,103718400,44.57418992649668
2022-06-01,146.3618621826172,149.3440170056093,145.34811215987284,147.53305935939102,74286600,52.49038932577477
2022-06-02,148.82241821289062,148.88146841697989,144.54109820216505,145.4957832158868,72348100,60.07455288672143
2022-06-03,143.08444213867188,145.63354221228246,142.17897081970852,144.58043039547144,88570300,48.043435188253625
2022-06-06,143.83242797851562,146.22406574159245,142.61200234875395,144.70837415100206,71598400,50.69122991771685
2022-06-07,146.3618621826172,146.64727644838695,141.82465390118458,142.07070637844697,67808200,49.373054032116976
2022-06-08,145.6237030029297,147.50353249308398,145.13159805431155,146.23390833350376,53950200,60.317858610317394
2022-06-09,140.38772583007812,145.61387897508678,140.27946212008615,144.75762100742102,69473000,57.25649522579691
2022-06-10,134.9647216796875,138.53739375627023,134.89581977133565,138.06497716276021,91437900,49.448717129271095
2022-06-13,129.79759216308594,133.06516086295247,129.36453745178866,130.7719502456552,122207100,36.4535667879272
2022-06-14,130.66372680664062,131.77588901971137,129.40393908646058,131.0278947539339,84784300,40.399245426691934
2022-06-15,133.29153442382812,135.17137886483886,130.0731789874158,132.16953578167917,91533000,43.95345179480511
2022-06-16,128.00633239746094,130.2995431807251,127.00243413205736,129.99444052600703,108123900,34.47963807253562
2022-06-17,129.482666015625,130.97866943008026,127.76029850473763,128.01620271778103,134520300,27.309285708170577
2022-06-21,133.72459411621094,134.8958062983936,131.21487088907804,131.31328286822668,81000500,35.04035752233531
2022-06-22,133.21286010742188,135.5847953387102,131.79559497900595,132.6616897658164,73409200,34.72799432031455
2022-06-23,136.08673095703125,136.40167037101077,133.48841696582116,134.65962935518908,72433800,35.34870820855437
2022-06-24,139.42318725585938,139.66923974712645,137.56303102259437,137.69096810591373,89116800,45.54170519036903
2022-06-27,139.42318725585938,141.22429329407663,138.74407997710588,140.44675901167543,70207900,44.53126537681816
2022-06-28,135.2698516845703,141.15542444919123,135.1517512668135,139.88579990473832,67083400,36.77541162310417
2022-06-29,137.03158569335938,138.4488508230255,134.51200991522234,135.28954440451295,66242400,40.00001420722444
2022-06-30,134.56118774414062,136.18512818079344,131.65777134820112,135.0828178246583,98964500,42.752172935938624
2022-07-01,136.73631286621094,136.84457658654097,133.51795639594204,133.89194605156405,71051600,52.397464081299404
2022-07-05,139.32476806640625,139.3739815709903,134.76787086684834,135.59461869744254,73353800,63.860325212275924
2022-07-06,140.66329956054688,141.84434862551257,138.85235665974255,139.11809758016227,74064300,64.35033157654553
2022-07-07,144.0391387939453,144.23597778940012,141.0176069003368,141.0274435938611,66253700,65.09963954917708
2022-07-08,144.71820068359375,145.2201572871192,142.71041932304064,142.96630846160784,64547800,76.96958712901179
2022-07-11,142.58248901367188,144.32454481016836,141.50970378477396,143.36985996820178,63141600,70.69993663506136
2022-07-12,143.55686950683594,146.10596977247354,142.7596618190989,143.4584425008562,77588800,67.32581901094883
2022-07-13,143.19271850585938,144.13755169717774,139.8759205891,140.73219350243247,71185600,67.67782698195782
2022-07-14,146.12567138671875,146.5980880188513,140.9880935814835,141.80498974783282,78140700,67.74533920248575
2022-07-15,147.798828125,148.47793549322745,145.85993303693337,147.41498678876548,76259900,65.73018316622286
2022-07-18,144.747802734375,149.17674867757293,144.3836347446811,148.3598524014626,81420900,58.97189600895971
2022-07-19,148.61569213867188,148.84205620646762,144.5902773267497,145.58432390085355,82982400,72.7059567528332
2022-07-20,150.6234893798828,151.29275997844778,147.99565052411046,148.73380801228873,64823400,72.93258672845465
2022-07-21,152.8970489501953,153.1135763791581,149.5408888191267,152.06046433667046,65086600,81.14356801306224
2022-07-22,151.65692138671875,153.8123437761435,150.98766576840873,152.93639744167695,66675400,76.17408184056417
2022-07-25,150.53492736816406,152.59192281243702,149.8755084226827,151.5781876406526,53623900,70.73177476785472
2022-07-26,149.20626831054688,150.6727318576423,148.41889716817153,149.85583561149025,55138700,65.80491374190095
2022-07-27,154.31431579589844,154.84579773162048,149.75743263008687,150.17079912572828,78620700,67.86458239375864
2022-07-28,154.86541748046875,155.15083171358893,151.9718382760139,154.50124964363994,81378700,67.72095769831779
2022-07-29,159.9439697265625,161.04629519406532,156.98150288420325,158.69403377664,101786900,77.49384542966972
2022-08-01,158.95977783203125,161.00693677079695,158.34957233740533,158.46767275111222,67829400,74.38464961250573
2022-08-02,157.4834442138672,159.84555733737668,157.10945460814798,157.57203453166576,59907000,71.854344351235
2022-08-03,163.50680541992188,163.95953359141228,158.2117510307237,158.30032632281717,82507500,74.28496139870326
2022-08-04,163.1918487548828,164.55006328617097,161.83363422359466,163.38868774052628,55474100,72.35564191331889
2022-08-05,162.9651641845703,163.45795268825668,160.64905220175967,160.85602999034109,56697000,78.82196904040313
2022-08-08,162.4921112060547,165.3897106347166,161.8317762742878,163.97047703384425,60276900,74.59623609876738
2022-08-09,162.54139709472656,163.42842563656737,160.8954849037263,161.654383591601,63135500,72.70085577400405
2022-08-10,166.799072265625,166.89762095148,164.49281044366623,165.26155937141485,70170500,74.61927370301214
2022-08-11,166.0598907470703,168.52383349342222,165.76421460976547,167.6072389716485,57149200,75.96713094527418
2022-08-12,169.61782836914062,169.68681094741032,166.95675811414395,167.37071373861576,68039400,81.62664876891415
2022-08-15,170.69210815429688,170.88922057556053,168.8786498167292,169.04619612673898,54091700,85.91191163823665
2022-08-16,170.53439331054688,171.2045935150572,169.18415758381616,170.28799905158363,56377100,82.48653320383531
2022-08-17,172.032470703125,173.60938490139674,170.08103242735956,170.27814482230454,79542000,83.12659514451848
2022-08-18,171.6382598876953,172.37744277272193,170.6231165953559,171.24403503116682,62290100,77.54586382715047
2022-08-19,169.0461883544922,171.23417071896347,168.83921054651765,170.53440436112984,70346300,72.0855888695178
2022-08-22,165.15316772460938,167.41013274664442,164.72936173644348,167.24258643834608,69026800,65.18666274292502
2022-08-23,164.81805419921875,166.27671913488913,164.24641767665275,164.67022364972456,54147100,53.35130387848667
2022-08-24,165.1137237548828,165.68536025466128,163.85218632044496,164.90676099384123,53841500,54.91679639984572
2022-08-25,167.57769775390625,167.68611185239817,165.9219352009918,166.34572619773232,51218200,60.588304936681105
2022-08-26,161.2601318359375,168.58297803338863,161.20099961189769,168.10990520235598,78961000,47.77023589837629
2022-08-29,159.05245971679688,160.55052629290446,157.5149616294303,158.82576612384563,73314000,44.1429658262186
2022-08-30,156.61805725097656,160.2154075742502,155.44521812063925,159.79161664881417,77906200,31.794187547238806
2022-08-31,154.95245361328125,158.26399371424608,154.87360563007792,157.99788365077418,87991100,30.774541388229935
2022-09-01,155.68177795410156,156.13513503517575,152.43922061054926,154.3808088580502,74229900,23.260273699878738
2022-09-02,153.56277465820312,158.04715373707748,152.7348934543625,157.44595106884975,76957800,18.40005629838143
2022-09-06,152.30126953125,154.82434518808464,151.4733881511106,154.2132920320842,73714800,17.680034707571394
2022-09-07,153.71060180664062,154.41035308350388,151.39448974668554,152.587044582361,87449600,17.420223445982458
2022-09-08,152.23226928710938,154.1048600544352,150.47792793917256,152.40966597426606,84923800,16.773512256370893
2022-09-09,155.10028076171875,155.54380253729465,152.51807328330133,153.2276900777651,68028800,26.34565364238925
2022-09-12,161.0728759765625,161.89090686431402,157.00245233153106,157.2882631049793,104956000,43.535271386795806
2022-09-13,151.62118530273438,158.2245492067868,151.15796283866058,157.59378043168627,122656600,33.777539187352005
2022-09-14,153.0699920654297,154.83418366980385,151.3945138382118,152.557487712131,87965400,35.603204111442025
2022-09-15,150.17237854003906,153.0009950551444,149.19666683175186,152.41949313430064,90481100,29.407574322648344
2022-09-16,148.52645874023438,149.16709284731172,146.2300624042499,149.02911266156946,162278800,33.06233524363442
2022-09-19,152.25196838378906,152.3308163679246,146.94957303943247,147.15653583891242,81474200,41.30542080462465
2022-09-20,154.63705444335938,155.80004334278618,150.8721574135687,151.18753429290712,107689800,47.46404597052733
2022-09-21,151.50291442871094,156.4505157277147,151.38464998799563,155.07069875161233,101696800,45.74413330878485
2022-09-22,150.53707885742188,152.24212333754144,148.73347063401485,150.1822704357891,86652500,43.68955806711588
2022-09-23,148.26034545898438,149.28535399224103,146.41732122459265,149.00939362683624,96029900,43.52115701135727
2022-09-26,148.59548950195312,151.55222131778743,147.4817823722665,147.50149812854582,93339400,45.36716701715618
2022-09-27,149.57118225097656,152.48849721993565,147.78729002305445,150.5370586818527,84442700,44.768322471329824
2022-09-28,147.67886352539062,148.46732818361193,142.75097820989805,145.5105969943164,146691400,44.30469713811089
2022-09-29,140.42501831054688,144.60387054853373,138.65097655674526,143.99281757061257,128138200,33.459248950378324
2022-09-30,136.20675659179688,141.03609356030535,136.0096441732016,139.2423359620473,124925300,20.81893343972243
2022-10-03,140.39544677734375,141.00651477037042,135.7041054662748,136.21660973950978,114311700,34.96966106196497
2022-10-04,143.99282836914062,144.11109281535886,142.17935497441533,142.93825359464822,87830100,38.50764191844473
2022-10-05,144.28846740722656,145.25434369926734,140.94736196435568,141.99208622138215,79471000,42.02510220728016
2022-10-06,143.33245849609375,145.41202660543266,143.12549574401123,143.70698257528738,68402200,42.826023363465694
2022-10-07,138.0695037841797,141.03610072606975,137.4387349893986,140.4841648717613,85925600,31.209171997185805
2022-10-10,138.3946990966797,139.84349826534364,136.57139095235465,138.3946990966797,74899000,27.237474568928093
2022-10-11,136.97552490234375,139.31135326076313,136.22649159037823,137.88225418694904,77033700,28.61283921086931
2022-10-12,136.3447265625,138.33559643003326,136.1673299106835,137.1233408598166,70433700,28.89791154869195
2022-10-13,140.9276885986328,141.51902589270472,132.43200294708785,133.04307103462438,113224000,39.79706790942579
2022-10-14,136.3841552734375,142.43559768266257,136.19689323010235,142.22861988773633,88598000,34.790001125143306
2022-10-17,140.35604858398438,140.83897177317823,138.24691403880277,139.035378783641,85250900,39.31916940648395
2022-10-18,141.67669677734375,144.58414598172774,138.58198553276452,143.39160620792404,99136600,42.949739574931804
2022-10-19,141.78512573242188,142.85940118883795,139.45916311704835,139.6464251768979,61758300,51.91988586138983
2022-10-20,141.32191467285156,143.78585768272674,140.59258212799125,140.95725591977873,64522000,58.07660301152076
2022-10-21,145.14593505859375,145.71757154709675,140.59255890223196,140.80938705437833,86548600,57.588191077499346
2022-10-24,147.29449462890625,148.06324356402658,143.89425664068742,145.06709579621315,75981900,55.529868414596244
2022-10-25,150.14280700683594,150.2906525903393,147.20579155352908,147.92525860269856,74732300,59.03288538144971
2022-10-26,147.19593811035156,149.79786091510002,145.90481954516318,148.78271775892205,88194300,55.61608419435076
2022-10-27,142.71157836914062,146.900281375259,142.0512434645865,145.934419951747,109180200,56.90415747732717
2022-10-28,153.49378967285156,155.2284000306861,145.68802050452555,146.06252959255997,164762400,67.12886766755594
2022-10-31,151.12840270996094,152.01543120421692,149.7288849047636,150.9510060343384,97943200,65.71801678964545
2022-11-01,148.47718811035156,153.20796132588728,146.97912170575748,152.84330260142488,80379300,62.89545719495063
2022-11-02,142.93824768066406,149.97526767506156,142.9086815703328,146.80170816398885,93604600,52.09443757411217
2022-11-03,136.87698364257812,140.74044495007456,136.74885377800044,140.0111123159873,97918500,50.49765241433377
2022-11-04,136.61041259765625,140.8455457973991,132.6615642734104,140.27296098274414,140814800,45.91177015286103
2022-11-07,137.14349365234375,137.37054820183675,133.93505454893932,135.35664228494105,83374600,44.9656170460823
2022-11-08,137.71607971191406,139.62139172038218,135.73178893253106,138.61444628445304,89908500,45.52720236671543
2022-11-09,133.1453094482422,136.77825830980785,132.8688912272567,136.72889468527546,74917800,41.75648159714381
2022-11-10,144.99185180664062,144.99185180664062,137.71610267221538,139.43385733276594,118854000,49.86628587227745
2022-11-11,147.78564453125,148.09167786414133,142.5238023668343,143.955271925704,93979700,50.421501776205446
2022-11-14,146.38380432128906,148.35822845841318,145.544668037547,147.0649830587826,73374100,46.69191740146788
2022-11-15,148.1212921142578,151.6258979697989,146.66022247085542,150.2734222564666,89868300,50.832062363241505
2022-11-16,146.8872833251953,147.9534742124063,145.4064651591236,147.22294689122086,64218300,53.98782285876329
2022-11-17,148.79261779785156,149.5428936157141,144.28105100101916,144.5574692004244,80389400,44.59372196805815
2022-11-18,149.3553009033203,150.74727347635653,148.05218886107582,150.36226138845927,74829600,47.872760304120476
2022-11-21,146.11727905273438,148.44710055496702,145.83099412951367,148.23979441903631,58724100,47.20806226426062
2022-11-22,148.25949096679688,148.49642726977405,145.05105196598853,146.23571841721474,51804100,56.84559318606984
2022-11-23,149.13815307617188,149.8884289191742,147.4302651381728,147.53885908183943,58301400,68.20050663922069
2022-11-25,146.2159881591797,146.97614571181424,145.23864273436385,146.41342757107319,35195900,63.2165524191432
2022-11-28,142.37571716308594,144.76476841756258,141.54646269068775,143.28395040385445,69246000,56.598614844906116
2022-11-29,139.3647003173828,142.9581509844765,138.5551944029287,142.44479658527513,83763800,51.95868850319245
2022-11-30,146.1370086669922,146.81818743880567,138.75266623992653,139.59178750228543,111380900,64.66783813116956
2022-12-01,146.4134063720703,147.22292742638413,144.735149018476,146.31469421224674,71250400,52.172554404224826
2022-12-02,145.91983032226562,146.10740304717433,143.78744839224407,144.09349682237342,65447400,46.9328394224373
2022-12-05,144.7549285888672,148.99006226616046,143.90592550087496,145.88034988563246,68826400,47.301313470326335
2022-12-06,141.0824737548828,145.41633393123826,140.1051284296616,145.18927938388143,64727200,39.040892815058655
2022-12-07,139.13766479492188,141.536582777895,138.20968308402922,140.37167982245785,69721100,38.19548746354953
2022-12-08,140.8258056640625,141.68469046865562,139.2956388988772,140.5395207716393,62128300,37.78381851338319
2022-12-09,140.3420867919922,143.70848393310538,139.09818980739163,140.51977775341376,76097000,36.145732381773506
2022-12-12,142.6422882080078,142.65215490653637,139.2561427186447,140.87517003337655,70462700,44.50000169054603
2022-12-13,143.60972595214844,148.05217980078905,142.39545945134458,147.58818897150496,93886200,42.35639855980921
2022-12-14,141.37863159179688,144.78450984521314,139.35484405860026,143.49126458622354,82291200,37.787394691591665
2022-12-15,134.7544403076172,139.98666700994897,134.29044945457875,139.3054883080985,98931900,33.84355819247732
2022-12-16,132.78988647460938,135.8897316869335,132.01986228619933,134.94201656134896,160156900,35.733164249485284
2022-12-19,130.67727661132812,133.47108899879476,129.64071583228736,133.38224351436207,79592600,36.71501327007626
2022-12-20,130.608154296875,131.54600271059752,128.22896969448558,129.70978773625592,77432800,20.129017411891226
2022-12-21,133.71791076660156,135.06052017490597,131.05244041496246,131.27949503928645,85928000,27.979523369423106
2022-12-22,130.53903198242188,132.83923763447277,128.6337201487229,132.63193156053958,77852100,25.595231754215888
2022-12-23,130.1737823486328,130.72661868998517,127.9821703785141,129.24580060550824,63814900,26.261653176043197
2022-12-27,128.36715698242188,129.72951416992888,127.07391185568757,129.69989901921417,69007800,27.96029785075406
2022-12-28,124.42821502685547,129.35440133807893,124.2603907760934,128.01179226832107,85438400,26.152398778031184
2022-12-29,127.95255279541016,128.8114224477477,126.09659687618785,126.35326658304521,75703700,30.302103454048478
2022-12-30,128.26846313476562,128.28821159493137,125.80044037402875,126.76791156272077,77034200,31.43028597928003
2023-01-03,123.4706039428711,129.2260441509053,122.5821116407929,128.61397753423014,112117500,22.617018944154808
2023-01-04,124.74412536621094,127.01471627825023,123.48049504473303,125.26734659008874,89113600,23.28776061358971
2023-01-05,123.42125701904297,126.1360903730334,123.16458728849297,125.50427521319664,80962700,23.90252307539467
2023-01-06,127.9624252319336,128.6238555191488,123.29291630250204,124.39859654565812,87754700,39.49300720346915
2023-01-09,128.4856719970703,131.70399366511808,128.22900222762775,128.8015871566894,70790800,43.03076257141417
2023-01-10,129.05824279785156,129.5814640429866,126.48161843097465,128.59425187274505,63896200,47.24091573358019
2023-01-11,131.78292846679688,131.80266185993827,128.7916774670581,129.5715682785917,69458900,51.83583587880001
2023-01-12,131.70396423339844,132.5430854442494,129.75915527463124,132.16795510561155,71379600,46.52346200873547
2023-01-13,133.0366973876953,133.19465493922883,129.97634891095512,130.34161256817276,57809700,54.60506400337601
2023-01-17,134.2016143798828,135.53434166770566,132.4147629011091,133.10580835372033,63646600,57.213592493019185
2023-01-18,133.48095703125,136.83747220518643,133.3032510170013,135.0703691429246,69672800,59.52915773616751
2023-01-19,133.54019165039062,134.50765533885576,132.0593734264766,132.36540678256628,58280400,69.84948742759153
2023-01-20,136.10693359375,136.2550244536786,132.50361529041555,133.55005775379874,80223600,68.53682995026949
2023-01-23,139.30551147460938,141.48725702280552,136.1365537453342,136.35374163026458,81760300,72.1825724919467
2023-01-24,140.7073516845703,141.32930018220668,138.50587272731724,138.51573942626007,66435100,90.1195566357076
2023-01-25,140.04588317871094,140.6085861384213,137.03488381847254,139.0882864139194,65799300,86.66026913501716
2023-01-26,142.11907958984375,142.4053645091988,140.08540973782974,141.33917349067576,54105100,93.24195234840286
2023-01-27,144.06385803222656,145.34723680622537,141.25031251687773,141.3292912944412,70555800,92.31959728297552
2023-01-30,141.1713409423828,143.68873499989203,141.0232651416844,143.10628343226185,64015300,79.6492734685493
2023-01-31,142.44482421875,142.49418783542103,140.46053336332577,140.87516062877287,65874500,80.29488811338047
2023-02-01,143.5702362060547,144.73515421762997,139.51280928282884,142.1289150988489,77663600,78.75721542755758
2023-02-02,148.89134216308594,149.24672407231745,146.2752209542802,146.9958815985471,118339000,83.39084282832883
2023-02-03,152.52427673339844,155.36745253753844,145.93957351960248,146.13701293629845,154357300,84.75349184510489
2023-02-06,149.78968811035156,151.14217893420934,148.85183962560956,150.61895772492184,69858300,76.32539192514125
2023-02-07,152.67234802246094,153.24493285853742,148.71363285221915,148.71363285221915,83322600,80.20502568945088
