Date,Close,High,Low,Open,Volume
2022-04-14,162.44139099121094,168.318342665353,162.1956994829688,167.67953574643167,75329400
2022-04-18,162.22520446777344,163.72883537462482,160.75105534373716,161.09501447518673,69023900
2022-04-19,164.51502990722656,164.92780484237912,161.0851860080734,162.17605691767423,67723800
2022-04-20,164.3479766845703,165.96954980606952,163.23746114831818,165.85160767261976,67929800
2022-04-21,163.5519256591797,168.57386081804293,163.05072036783037,165.9990185433864,87227800
2022-04-22,159.001708984375,164.97692823082195,158.71671343457257,163.59123952892807,84882400
2022-04-25,160.07296752929688,160.35796313638966,155.72914261422412,158.343289375942,96046400
2022-04-26,154.09771728515625,159.54223452082468,154.01909420285892,159.45378917667253,95623200
2022-04-27,153.87168884277344,157.0361817522216,152.70219483485,153.22305964573388,88063200
2022-04-28,160.81985473632812,161.68469376070493,156.19101949826612,156.50551186924736,130216800
2022-04-29,154.93309020996094,163.33574447827155,154.5399897161662,159.0508831142893,131747600
2022-05-02,155.23770141601562,155.5030374004963,150.6285271459851,154.00924409440054,123055300
2022-05-03,156.7315216064453,157.9403346152518,153.6259923615283,155.42444099254382,88966500
2022-05-04,163.15882873535156,163.61089273431188,156.5153204398764,156.91825813151257,108256500
2022-05-05,154.06826782226562,161.25228664566353,152.27962606539685,161.02625460903184,130525300
2022-05-06,154.7965545654297,156.92245186539364,151.74549742097102,153.54660360417492,116124600
2022-05-09,149.65896606445312,153.36944186699063,149.0979741892278,152.48364388073944,131577900
2022-05-10,152.07029724121094,154.2650965784608,150.5152434800802,153.0643590542694,115366700
2022-05-11,144.186767578125,152.9954442320576,143.5076602631258,151.07623770131187,142689800
2022-05-12,140.30897521972656,143.89149901958908,136.60835102555794,140.51566592761506,182602000
2022-05-13,144.78717041015625,145.76154396362662,140.85032941200677,142.30695637632223,113990900
2022-05-16,143.24192810058594,145.19067486728656,141.90340179419994,143.25177981278947,86643800
2022-05-17,146.8834991455078,147.40512922042456,144.36390904477065,146.5094945567554,78336300
2022-05-18,138.5964813232422,145.03320913315295,137.69099476435753,144.53126736021366,109742900
2022-05-19,135.18125915527344,139.4232021551722,134.4431016025898,137.67130943156462,136095600
2022-05-20,135.4174346923828,138.47832804040868,130.5160736621358,136.89374952227598,137426100
2022-05-23,140.8502960205078,140.99792151579808,135.47650272414663,135.61429152570187,117726300
2022-05-24,138.14370727539062,139.72828587372672,135.16155236949282,138.58659874320531,104132700
2022-05-25,138.30117797851562,139.55111372624046,136.1555926085565,136.24416789439192,92482700
2022-05-26,141.5097198486328,142.06087507401406,134.97456571452705,135.22061822713323,90601500
2022-05-27,147.2771759033203,147.31653769335477,142.96633152872457,143.09428362757757,90978500
2022-05-31,146.4898223876953,148.28109191355486,144.5214022588055,146.71620151537235,103718400
2022-06-01,146.36187744140625,149.3440325752995,145.34812731297455,147.5330747402819,74286600
2022-06-02,148.82237243652344,148.8814226224494,144.54105374269136,145.49573846276104,72348100
2022-06-03,143.08447265625,145.63357327354205,142.17900114416437,144.58046123211946,88570300
2022-06-06,143.8324432373047,146.22408125410382,142.61201747807138,144.70838950271786,71598400
2022-06-07,146.36187744140625,146.64729173693155,141.82466868695218,142.07072118986648,67808200
2022-06-08,145.62371826171875,147.50354794884595,145.13161326153673,146.23392365623158,53950200
2022-06-09,140.3876953125,145.61384732144396,140.27943162604245,144.75758953991215,69473000
2022-06-10,134.96473693847656,138.53740941897706,134.89583502233484,138.06499277205677,91437900
2022-06-13,129.79763793945312,133.0652077917095,129.36458307542827,130.77199636565416,122207100
2022-06-14,130.6636962890625,131.7758582423787,129.40390886311616,131.0278641513014,84784300
2022-06-15,133.29156494140625,135.17140981281415,130.0732087681398,132.16956604237166,91533000
2022-06-16,128.00637817382812,130.2995897771678,127.00247954942031,129.9944870133419,108123900
2022-06-17,129.48268127441406,130.97868486516475,127.76031356055556,128.0162178037558,134520300
2022-06-21,133.724609375,134.8958216908251,131.21488586149243,131.31329785187046,81000500
2022-06-22,133.2128448486328,135.5847798082292,131.7955798825567,132.6616745701608,73409200
2022-06-23,136.0867156982422,136.40165507690898,133.48840199836928,134.65961425641447,72433800
2022-06-24,139.42320251464844,139.66925503284406,137.56304607780373,137.6909831751248,89116800
2022-06-27,139.42320251464844,141.2243087499828,138.74409516157192,140.4467743824865,70207900
2022-06-28,135.26983642578125,141.15540852649434,135.1517360213465,139.88578412525837,67083400
2022-06-29,137.03155517578125,138.4488199898158,134.51197995876558,135.28951427489562,66242400
2022-06-30,134.56118774414062,136.18512818079344,131.65777134820112,135.0828178246583,98964500
2022-07-01,136.7362823486328,136.84454604479996,133.51792659665477,133.89191616880768,71051600
2022-07-05,139.32476806640625,139.3739815709903,134.76787086684834,135.59461869744254,73353800
2022-07-06,140.66329956054688,141.84434862551257,138.85235665974255,139.11809758016227,74064300
2022-07-07,144.03916931152344,144.23600834868253,141.01763677774284,141.02747347335122,66253700
2022-07-08,144.7182159423828,145.22017259883353,142.71043437013336,142.966323535681,64547800
2022-07-11,142.58248901367188,144.32454481016836,141.50970378477396,143.36985996820178,63141600
2022-07-12,143.556884765625,146.10598530220875,142.75967699315206,143.45845774918337,77588800
2022-07-13,143.19273376464844,144.13756705664937,139.87593549444708,140.732208499025,71185600
2022-07-14,146.1256561279297,146.59807271073137,140.98807885917248,141.80497494021958,78140700
2022-07-15,147.798828125,148.47793549322745,145.85993303693337,147.41498678876548,76259900
2022-07-18,144.74777221679688,149.17671722622794,144.38360430388153,148.3598211223461,81420900
2022-07-19,148.61572265625,148.8420867705286,144.59030701772662,145.58435379595355,82982400
2022-07-20,150.6234893798828,151.29275997844778,147.99565052411046,148.73380801228873,64823400
2022-07-21,152.8970489501953,153.1135763791581,149.5408888191267,152.06046433667046,65086600
2022-07-22,151.65692138671875,153.8123437761435,150.98766576840873,152.93639744167695,66675400
2022-07-25,150.534912109375,152.5919073451431,149.87549323073483,151.5781722761147,53623900
2022-07-26,149.2062530517578,150.67271644888328,148.4188819899041,149.85582028627226,55138700
2022-07-27,154.3142852783203,154.84576710893515,149.75740301368916,150.17076942758217,78620700
2022-07-28,154.865478515625,155.1508928612319,151.97189817076023,154.50131053527133,81378700
2022-07-29,159.9439697265625,161.04629519406532,156.98150288420325,158.69403377664,101786900
2022-08-01,158.9597625732422,161.00692131549803,158.34955713719083,158.4676575395611,67829400
2022-08-02,157.48345947265625,159.84557282503414,157.10946983070068,157.57204979903847,59907000
2022-08-03,163.50682067871094,163.95954889245084,158.21176579536746,158.30034109572696,82507500
2022-08-04,163.19186401367188,164.55007867195602,161.83364935538773,163.3887030177202,55474100
2022-08-05,162.96517944335938,163.45796799318663,160.64906724368603,160.85604505164724,56697000
2022-08-08,162.49212646484375,165.38972616560417,161.83179147106824,163.97049243145898,60276900
2022-08-09,162.54136657714844,163.4283949524473,160.89545469517256,161.65435324056202,63135500
2022-08-10,166.799072265625,166.89762095148,164.49281044366623,165.26155937141485,70170500
2022-08-11,166.0598907470703,168.52383349342222,165.76421460976547,167.6072389716485,57149200
2022-08-12,169.61782836914062,169.68681094741032,166.95675811414395,167.37071373861576,68039400
2022-08-15,170.6920928955078,170.8892052991509,168.87863472005176,169.046181015084,54091700
2022-08-16,170.53440856933594,171.20460883381332,169.1841727217911,170.28801428832625,56377100
2022-08-17,172.0325164794922,173.60943109736726,170.08107768446573,170.27819013186064,79542000
2022-08-18,171.63824462890625,172.37742744821887,170.62310142681395,171.2440198074247,62290100
2022-08-19,169.0462188720703,171.23420163153378,168.83924102673046,170.5344351473727,70346300
2022-08-22,165.15318298339844,167.41014821395845,164.72937695607638,167.2426018901802,69026800
2022-08-23,164.8180694580078,166.2767345287208,164.24643288251994,164.67023889482752,54147100
2022-08-24,165.1137237548828,165.68536025466128,163.85218632044496,164.90676099384123,53841500
2022-08-25,167.57769775390625,167.68611185239817,165.9219352009918,166.34572619773232,51218200
2022-08-26,161.2601318359375,168.58297803338863,161.20099961189769,168.10990520235598,78961000
2022-08-29,159.0524444580078,160.55051089039753,157.514946518142,158.82575088680454,73314000
2022-08-30,156.61805725097656,160.2154075742502,155.44521812063925,159.79161664881417,77906200
2022-08-31,154.95242309570312,158.26396254446672,154.87357512802876,157.99785253340468,87991100
2022-09-01,155.68179321289062,156.13515033839954,152.43923555152656,154.38082398932775,74229900
2022-09-02,153.5627899169922,158.04716944145756,152.734908630889,157.44596671349123,76957800
2022-09-06,152.3012237548828,154.82429865337028,151.47334262357523,154.21324568103077,73714800
2022-09-07,153.7106170654297,154.410368411757,151.3945047755551,152.587059729615,87449600
2022-09-08,152.2322540283203,154.10484460794962,150.47791285622748,152.4096506976959,84923800
2022-09-09,155.10028076171875,155.54380253729465,152.51807328330133,153.2276900777651,68028800
2022-09-12,161.07286071777344,161.8908915280311,157.0024374583422,157.28824820471496,104956000
2022-09-13,151.62115478515625,158.22451736011556,151.15793241431763,157.5937487119731,122656600
2022-09-14,153.06997680664062,154.83416823515125,151.39449874644285,152.55747250443096,87965400
2022-09-15,150.17237854003906,153.0009950551444,149.19666683175186,152.41949313430064,90481100
2022-09-16,148.52645874023438,149.16709284731172,146.2300624042499,149.02911266156946,162278800
2022-09-19,152.251953125,152.33080110123336,146.94955831205283,147.15652109079085,81474200
2022-09-20,154.63705444335938,155.80004334278618,150.8721574135687,151.18753429290712,107689800
2022-09-21,151.5029296875,156.4505314848071,151.38466523487358,155.07071436973487,101696800
2022-09-22,150.53707885742188,152.24212333754144,148.73347063401485,150.1822704357891,86652500
2022-09-23,148.2603759765625,149.28538472080464,146.4173513628068,149.00942429859677,96029900
2022-09-26,148.59548950195312,151.55222131778743,147.4817823722665,147.50149812854582,93339400
2022-09-27,149.5712127685547,152.4885283327447,147.78732017665826,150.53708939650227,84442700
2022-09-28,147.6788787841797,148.46734352386844,142.75099295951767,145.5106120290712,146691400
2022-09-29,140.42503356933594,144.603886261403,138.65099162276434,143.99283321708396,128138200
2022-09-30,136.20677185058594,141.03610936010895,136.00965940990883,139.2423515609022,124925300
2022-10-03,140.39544677734375,141.00651477037042,135.7041054662748,136.21660973950978,114311700
2022-10-04,143.9928436279297,144.1111080866803,142.17937004103229,142.93826874168496,87830100
2022-10-05,144.2884979248047,145.2543744211321,140.94739177527688,141.99211625326663,79471000
2022-10-06,143.33248901367188,145.41205756578128,143.12552621752397,143.7070131726072,68402200
2022-10-07,138.0695037841797,141.03610072606975,137.4387349893986,140.4841648717613,85925600
2022-10-10,138.39474487304688,139.84354452092543,136.5714361256321,138.39474487304688,74899000
2022-10-11,136.97552490234375,139.31135326076313,136.22649159037823,137.88225418694904,77033700
2022-10-12,136.3447265625,138.33559643003326,136.1673299106835,137.1233408598166,70433700
2022-10-13,140.92767333984375,141.51901056988928,132.4319886081597,133.04305662953354,113224000
2022-10-14,136.38417053222656,142.43561361849277,136.19690846794037,142.22863580040965,88598000
2022-10-17,140.35604858398438,140.83897177317823,138.24691403880277,139.035378783641,85250900
2022-10-18,141.6767120361328,144.58416155365336,138.58200045824861,143.39162165141138,99136600
2022-10-19,141.78512573242188,142.85940118883795,139.45916311704835,139.6464251768979,61758300
2022-10-20,141.32192993164062,143.7858732075523,140.5925973080329,140.95727113919492,64522000
2022-10-21,145.14593505859375,145.71757154709675,140.59255890223196,140.80938705437833,86548600
2022-10-24,147.29449462890625,148.06324356402658,143.89425664068742,145.06709579621315,75981900
2022-10-25,150.14280700683594,150.2906525903393,147.20579155352908,147.92525860269856,74732300
2022-10-26,147.19595336914062,149.7978764436125,145.9048346701109,148.78273318220164,88194300
2022-10-27,142.71156311035156,146.90026566861184,142.05122827640076,145.9344043483702,109180200
2022-10-28,153.49380493164062,155.22841546191245,145.68803498734457,146.06254411260886,164762400
2022-10-31,151.12840270996094,152.01543120421692,149.7288849047636,150.9510060343384,97943200
2022-11-01,148.47720336914062,153.20797707085114,146.9791368105924,152.8433183089133,80379300
2022-11-02,142.938232421875,149.97525166506418,142.90866631469993,146.80169249277182,93604600
2022-11-03,136.876953125,140.74041357111363,136.74882328898968,140.01108109963562,97918500
2022-11-04,136.6104278564453,140.84556152923415,132.6615790911303,140.27297665062395,140814800
2022-11-07,137.14349365234375,137.37054820183675,133.93505454893932,135.35664228494105,83374600
2022-11-08,137.716064453125,139.62137625048666,135.73177389359924,138.61443092612598,89908500
2022-11-09,133.14529418945312,136.77824263467366,132.8688760001459,136.72887901579847,74917800
2022-11-10,144.99185180664062,144.99185180664062,137.71610267221538,139.43385733276594,118854000
2022-11-11,147.78565979003906,148.09169315452817,142.523817082341,143.95528678900914,93979700
2022-11-14,146.3837890625,148.35821299381362,145.54465286622803,147.06496772898868,73374100
2022-11-15,148.1212921142578,151.6258979697989,146.66022247085542,150.2734222564666,89868300
2022-11-16,146.8872833251953,147.9534742124063,145.4064651591236,147.22294689122086,64218300
2022-11-17,148.79257202148438,149.54284760852295,144.28100661264514,144.55742472700976,80389400
2022-11-18,149.3553009033203,150.74727347635653,148.05218886107582,150.36226138845927,74829600
2022-11-21,146.11724853515625,148.44706955079,145.83096367172806,148.23976345815655,58724100
2022-11-22,148.25949096679688,148.49642726977405,145.05105196598853,146.23571841721474,51804100
2022-11-23,149.13812255859375,149.88839824806996,147.43023497007337,147.53882889151882,58301400
2022-11-25,146.21595764160156,146.97611503557928,145.2386124207731,146.41339701228634,35195900
2022-11-28,142.37574768066406,144.76479944722283,141.54649303051897,143.28398111610815,69246000
2022-11-29,139.36473083496094,142.95818228893546,138.55522474324414,142.4448277773216,83763800
2022-11-30,146.1370086669922,146.81818743880567,138.75266623992653,139.59178750228543,111380900
2022-12-01,146.4134063720703,147.22292742638413,144.735149018476,146.31469421224674,71250400
2022-12-02,145.91983032226562,146.10740304717433,143.78744839224407,144.09349682237342,65447400
2022-12-05,144.75491333007812,148.99004656094093,143.90591033158032,145.8803345082114,68826400
2022-12-06,141.08248901367188,145.4163496587564,140.10514358274577,145.18929508684244,64727200
2022-12-07,139.13768005371094,141.53659829976584,138.20969824104947,140.37169521657745,69721100
2022-12-08,140.82583618164062,141.6847211723579,139.2956690848614,140.53955122717824,62128300
2022-12-09,140.3420867919922,143.70848393310538,139.09818980739163,140.51977775341376,76097000
2022-12-12,142.64227294921875,142.65213964669184,139.25612782207975,140.87515496362036,70462700
2022-12-13,143.60975646972656,148.05221126240446,142.39548971088675,147.58822033452066,93886200
2022-12-14,141.378662109375,144.78454109797417,139.35487413932952,143.49129555982842,82291200
2022-12-15,134.7544403076172,139.98666700994897,134.29044945457875,139.3054883080985,98931900
2022-12-16,132.78990173339844,135.8897473019235,132.01987745650547,134.94203206743774,160156900
2022-12-19,130.67724609375,133.47105782876667,129.64068555678134,133.3822123650824,79592600
2022-12-20,130.60816955566406,131.54601807895426,128.22898467531743,129.70980289008992,77432800
2022-12-21,133.71788024902344,135.06048935091275,131.05241050570748,131.27946507821224,85928000
2022-12-22,130.53904724121094,132.8392531621343,128.63373518479884,132.63194706396897,77852100
2022-12-23,130.17379760742188,130.72663401357696,127.98218538040545,129.24581575552057,63814900
2022-12-27,128.3671875,129.72954501138923,127.07394206581392,129.6999298536339,69007800
2022-12-28,124.4281997680664,129.35438547518544,124.26037553788484,128.0117765700734,85438400
2022-12-29,127.95255279541016,128.8114224477477,126.09659687618785,126.35326658304521,75703700
2022-12-30,128.2684783935547,128.2882268560697,125.80045533922235,126.76792664300454,77034200
2023-01-03,123.47062683105469,129.22606810599524,122.58213436427353,128.61400137585915,112117500
2023-01-04,124.74412536621094,127.01471627825023,123.48049504473303,125.26734659008874,89113600
2023-01-05,123.4212646484375,126.13609817024776,123.16459490202124,125.50428297135478,80962700
2023-01-06,127.9624252319336,128.6238555191488,123.29291630250204,124.39859654565812,87754700
2023-01-09,128.4856414794922,131.70396238313268,128.22897177101316,128.80155656407595,70790800
2023-01-10,129.05824279785156,129.5814640429866,126.48161843097465,128.59425187274505,63896200
2023-01-11,131.78294372558594,131.8026771210122,128.7916923794983,129.57158328133335,69458900
2023-01-12,131.70394897460938,132.54307008824253,129.75914024116136,132.16793979306604,71379600
2023-01-13,133.03671264648438,133.194670216135,129.97636381873417,130.34162751784612,57809700
2023-01-17,134.20159912109375,135.53432625738486,132.41474784548592,133.10579321952497,63646600
2023-01-18,133.48095703125,136.83747220518643,133.3032510170013,135.0703691429246,69672800
2023-01-19,133.54019165039062,134.50765533885576,132.0593734264766,132.36540678256628,58280400
2023-01-20,136.10693359375,136.2550244536786,132.50361529041555,133.55005775379874,80223600
2023-01-23,139.30551147460938,141.48725702280552,136.1365537453342,136.35374163026458,81760300
2023-01-24,140.7073516845703,141.32930018220668,138.50587272731724,138.51573942626007,66435100
2023-01-25,140.0458984375,140.60860145852004,137.03489874919626,139.0883015683729,65799300
2023-01-26,142.1190643310547,142.4053492196724,140.08539469738815,141.33915831562229,54105100
2023-01-27,144.06387329101562,145.34725220094586,141.2503274776649,141.3293062635936,70555800
2023-01-30,141.1713104248047,143.6887039381187,141.02323465611641,143.1062524963994,64015300
2023-01-31,142.44483947753906,142.49420309949798,140.4605484095562,140.87517571941848,65874500
2023-02-01,143.5702667236328,144.7351849828254,139.51283893795213,142.1289453100569,77663600
2023-02-02,148.89132690429688,149.24670877710787,146.27520596359832,146.99586653400996,118339000
2023-02-03,152.52426147460938,155.36743699431324,145.93955891955838,146.13699831650217,154357300
2023-02-06,149.7896728515625,151.14216353764462,148.85182446235734,150.6189423816567,69858300
2023-02-07,152.67233276367188,153.24491754252153,148.7136179890826,148.7136179890826,83322600
2023-02-08,149.9772491455078,152.60323674930237,149.23684012618935,151.91219134400382,64120100
2023-02-09,148.94070434570312,152.35646529011063,148.4964618548583,151.8134955507833,56007100
2023-02-10,149.30653381347656,149.63281307537432,147.53673245711806,147.77403058031547,57450700
2023-02-13,152.1144561767578,152.51981958615465,149.21750105242154,149.2471614217272,62199000
2023-02-14,151.4718017578125,152.03537903023067,149.15820209418638,150.40398304690967,61707600
2023-02-15,153.57778930664062,153.74586979762776,151.15542974516777,151.38283098748437,65573800
2023-02-16,151.97605895996094,154.5664988468429,151.6201193880744,151.77830301928833,68167900
2023-02-17,150.82913208007812,151.27405274729716,149.14831228910668,150.6313912376096,59144100
2023-02-21,146.8050537109375,149.59324968756485,146.73585119733022,148.50565230235682,58867200
2023-02-22,147.2301788330078,148.2584401568736,145.49992024311211,147.1906216167105,51011300
2023-02-23,147.71466064453125,148.6440592209031,145.57903837527164,148.3968793904493,48394200
2023-02-24,145.0550079345703,145.5295889507278,144.07617044500316,145.45048960025846,55469600
2023-02-27,146.25135803222656,147.48725716556407,145.7866587511589,146.0437354263551,44998500
2023-02-28,145.7471160888672,147.39827551462352,145.17365708267755,145.39117653628946,50547000
2023-03-01,143.67080688476562,145.56914623363537,143.37418806129784,145.17366452678502,55479000
2023-03-02,144.2640380859375,145.05501655095708,142.27670261816016,142.75129874916755,52238100
2023-03-03,149.3262939453125,149.4053933099208,145.66803508048022,146.3700174255545,70732300
2023-03-06,152.09471130371094,154.53684949594242,151.72888994336137,152.05515407809082,87558000
2023-03-07,149.88987731933594,152.29245838395036,149.4251779626418,151.96617914925054,56182000
2023-03-08,151.14552307128906,151.73876071934626,150.11726157953802,151.08620232381537,47204800
2023-03-09,148.89125061035156,152.79668921738386,148.53531102339875,151.82774843104707,53833600
2023-03-10,146.8248291015625,149.23730682187812,145.94486944980744,148.51554589298388,68572400
2023-03-13,148.77259826660156,151.41247705797895,146.03384150790953,146.14260123729179,84457100
2023-03-14,150.86868286132812,151.66954312555754,148.40678132116508,149.57346291926225,73695900
2023-03-15,151.26417541503906,151.52123700910988,148.22879983662045,149.48447760738804,77167900
2023-03-16,154.09194946289062,154.69506899796588,149.9294334770987,150.44357187257182,76161100
2023-03-17,153.25148010253906,154.9718569877903,152.53960105254944,154.31929867752348,98944600
2023-03-20,155.62442016601562,156.03969557063917,152.4110822679711,153.32071734921686,73641400
2023-03-21,157.4832000732422,157.6018415548637,154.77410391183622,155.54531880235135,73938300
2023-03-22,156.04959106445312,160.31096943804832,156.029812451383,157.50300984854792,75701800
2023-03-23,157.13717651367188,159.7276317574304,155.90127718884906,157.03831361968307,67622100
2023-03-24,158.44229125976562,158.53127238912836,156.06937062345713,157.06797183296018,59196500
2023-03-27,156.49449157714844,158.9564080964957,156.08911303822106,158.13576925671327,52390300
2023-03-28,155.87158203125,156.70211765807048,154.2204227121211,156.18797942940225,45992200
2023-03-29,158.9564208984375,159.23326112130354,157.5524411719995,157.57220469744664,51305700
2023-03-30,160.5284881591797,160.6372479005565,159.45078759523014,159.70784921727477,49501700
2023-03-31,163.03981018066406,163.13868814753852,160.08354906302839,160.60756909681194,68749800
2023-04-03,164.29550170898438,164.4141432098461,162.36750188667764,162.41694087425697,56976200
2023-04-04,163.76158142089844,164.95792331758295,163.24744316398008,164.7206403425892,46278300
2023-04-05,161.91270446777344,163.18816110737487,159.97482264150005,162.88166046757286,51511700
2023-04-06,162.80255126953125,163.0991701273508,160.1725538630794,160.5976959928467,45390100
2023-04-10,160.20220947265625,160.20220947265625,158.27420958419825,159.59909001148102,47716900
2023-04-11,158.98609924316406,160.52849925536958,158.69936213850445,160.5186174915291,47644200
2023-04-12,158.2939910888672,160.23187277591592,157.9775936210526,159.40135205289505,50133100
2023-04-13,163.69236755371094,163.92966562076376,159.59907018867185,159.80670788317548,68445600
2023-04-14,163.34632873535156,164.44380780578675,161.97200945675792,162.7333124858637,49386500
2023-04-17,163.36610412597656,163.52430285260365,162.17964384959518,163.22768401184308,41516200
2023-04-18,164.5921173095703,165.52151594579726,163.78136017187086,164.22629596467013,49923000
2023-04-19,165.73902893066406,166.26304897753164,163.67259403000486,163.92967071563345,47720200
2023-04-20,164.7700653076172,165.97630406053003,163.6923648914332,164.2163849134918,52456400
